"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","2","0","0","0","0","2","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","1","1","0","0","0","2","0","0","1"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","1","1","0","0","0","2","0","0","1"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","1","1","0","0","0","2","0","0","1"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","1","0","0","0","0","1","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","1","0","0","0","0","1","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","1","0","0","0","0","1","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","1","1","0","0","0","2","0","0","1"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","1","0","0","0","0","1","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","1","0","0","0","0","1","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","1","1","0","0","0","2","0","0","1"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","1","0","0","0","0","1","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","2","0","0","0","0","2","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","0","0","0","0","0","1","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","1","0","0","0","0","1","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","1","0","0","0","0","1","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","1","0","0","0","0","1","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","0","1","0","0","0","1","0","0","1"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","0","1","0","0","0","1","0","0","1"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","14","1","30","30","0","15","0","0","21"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","2","1","14","14","0","3","0","0","11"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","3","1","20","20","0","4","0","0","15"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","4","1","12","12","0","9","0","0","11"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","3","2","13","13","0","8","0","0","12"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","4","1","19","19","0","8","0","0","19"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","2","1","20","20","1","3","1","0","16"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","5","1","22","22","0","9","0","0","17"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","3","1","14","14","0","4","0","0","11"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","5","1","22","22","0","9","0","0","17"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","2","1","25","25","0","4","0","0","17"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","4","1","24","24","0","10","1","0","17"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","3","1","14","14","0","5","0","0","9"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","3","1","23","23","0","4","0","0","17"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","1","1","19","19","0","3","0","0","17"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","3","1","1","1","0","4","0","0","1"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","3","1","25","25","0","4","0","0","15"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","4","1","21","21","0","6","0","0","15"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","3","1","1","1","0","4","0","0","1"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","1","1","1","1","0","2","0","0","1"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","2","2","20","20","0","5","0","0","18"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","2","1","1","1","0","3","0","0","1"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","2","1","24","24","0","3","0","0","17"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","2","1","1","1","0","3","0","0","2"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\B","3","1","20","20","0","4","0","0","19"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\C","9","3","86","86","0","14","0","0","87"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\C","7","1","64","64","0","10","0","0","58"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\C","36","1","11","11","1","6","0","0","6"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\C","7","1","71","71","0","9","0","0","64"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\C","4","1","116","116","0","7","0","0","111"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\C","40","1","16","16","2","10","0","0","8"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\C","6","3","62","62","0","11","0","0","89"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\C","5","1","92","92","0","6","0","0","89"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\C","40","1","24","24","1","13","0","0","13"
