"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","4","0","3","3","0","4","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","4","0","3","3","0","4","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","4","0","3","3","0","4","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","6","0","2","2","0","6","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","4","0","3","3","0","4","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","4","0","3","3","0","4","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","2","0","1","1","0","2","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","4","0","3","3","0","4","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","4","0","3","3","0","4","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","4","0","3","3","0","4","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","4","0","3","3","0","4","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","4","0","3","3","0","4","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","4","0","3","3","0","4","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","4","0","3","3","0","4","0","0","0"
"C:\Users\kawser\IdeaProjects\CLCDSA\.\Source Codes\AtCoder\abc001\A","4","0","3","3","0","4","0","0","0"
